,page_url,car_name,car_brand,car_model,car_type,car_age,kilometers,fuel,power,cm,price,ad_no
185,https://www.polovniautomobili.com/auto-oglasi/21690968/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
186,https://www.polovniautomobili.com/auto-oglasi/21849375/alfa-romeo-156-19-jtd-regist?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
187,https://www.polovniautomobili.com/auto-oglasi/21857348/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
188,https://www.polovniautomobili.com/auto-oglasi/21840723/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
189,https://www.polovniautomobili.com/auto-oglasi/20311694/alfa-romeo-147-19-jtd?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
190,https://www.polovniautomobili.com/auto-oglasi/21839720/alfa-romeo-147-alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
191,https://www.polovniautomobili.com/auto-oglasi/21839475/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
192,https://www.polovniautomobili.com/auto-oglasi/21838897/alfa-romeo-145-alfa-145-14?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
193,https://www.polovniautomobili.com/auto-oglasi/21838155/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
194,https://www.polovniautomobili.com/auto-oglasi/21837374/alfa-romeo-146-citaj?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
195,https://www.polovniautomobili.com/auto-oglasi/21836367/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
196,https://www.polovniautomobili.com/auto-oglasi/21835548/alfa-romeo-145?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
197,https://www.polovniautomobili.com/auto-oglasi/21687218/alfa-romeo-147-putnicko-vozilo?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
198,https://www.polovniautomobili.com/auto-oglasi/21834807/alfa-romeo-147-19?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
199,https://www.polovniautomobili.com/auto-oglasi/21833260/alfa-romeo-156-19-jtd?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
200,https://www.polovniautomobili.com/auto-oglasi/21660558/alfa-romeo-147?attp=p1_pv0_pc1_pl1_plv0,,,,,,,,,,,
201,https://www.polovniautomobili.com/auto-oglasi/21783481/alfa-romeo-156?attp=p1_pv0_pc1_pl1_plv0,,,,,,,,,,,
202,https://www.polovniautomobili.com/auto-oglasi/21727517/alfa-romeo-156-19jtd-8v?attp=p1_pv0_pc1_pl1_plv0,,,,,,,,,,,
203,https://www.polovniautomobili.com/auto-oglasi/21561204/alfa-romeo-147-16?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
204,https://www.polovniautomobili.com/auto-oglasi/21852694/alfa-romeo-156-18?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
205,https://www.polovniautomobili.com/auto-oglasi/21556375/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
206,https://www.polovniautomobili.com/auto-oglasi/21850884/alfa-romeo-156-19?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
207,https://www.polovniautomobili.com/auto-oglasi/21849698/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
208,https://www.polovniautomobili.com/auto-oglasi/21849103/alfa-romeo-147-16-ts?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
209,https://www.polovniautomobili.com/auto-oglasi/21846260/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
210,https://www.polovniautomobili.com/auto-oglasi/21690968/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
211,https://www.polovniautomobili.com/auto-oglasi/21849375/alfa-romeo-156-19-jtd-regist?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
212,https://www.polovniautomobili.com/auto-oglasi/21857348/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
213,https://www.polovniautomobili.com/auto-oglasi/21840723/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
214,https://www.polovniautomobili.com/auto-oglasi/20311694/alfa-romeo-147-19-jtd?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
215,https://www.polovniautomobili.com/auto-oglasi/21839720/alfa-romeo-147-alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
216,https://www.polovniautomobili.com/auto-oglasi/21839475/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
217,https://www.polovniautomobili.com/auto-oglasi/21838897/alfa-romeo-145-alfa-145-14?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
218,https://www.polovniautomobili.com/auto-oglasi/21838155/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
219,https://www.polovniautomobili.com/auto-oglasi/21837374/alfa-romeo-146-citaj?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
220,https://www.polovniautomobili.com/auto-oglasi/21836367/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
221,https://www.polovniautomobili.com/auto-oglasi/21835548/alfa-romeo-145?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
222,https://www.polovniautomobili.com/auto-oglasi/21687218/alfa-romeo-147-putnicko-vozilo?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
223,https://www.polovniautomobili.com/auto-oglasi/21834807/alfa-romeo-147-19?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
224,https://www.polovniautomobili.com/auto-oglasi/21833260/alfa-romeo-156-19-jtd?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
225,https://www.polovniautomobili.com/auto-oglasi/21660558/alfa-romeo-147?attp=p1_pv0_pc1_pl1_plv0,,,,,,,,,,,
226,https://www.polovniautomobili.com/auto-oglasi/21783481/alfa-romeo-156?attp=p1_pv0_pc1_pl1_plv0,,,,,,,,,,,
227,https://www.polovniautomobili.com/auto-oglasi/21727517/alfa-romeo-156-19jtd-8v?attp=p1_pv0_pc1_pl1_plv0,,,,,,,,,,,
228,https://www.polovniautomobili.com/auto-oglasi/21561204/alfa-romeo-147-16?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
229,https://www.polovniautomobili.com/auto-oglasi/21852694/alfa-romeo-156-18?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
230,https://www.polovniautomobili.com/auto-oglasi/21556375/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
231,https://www.polovniautomobili.com/auto-oglasi/21850884/alfa-romeo-156-19?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
232,https://www.polovniautomobili.com/auto-oglasi/21849698/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
233,https://www.polovniautomobili.com/auto-oglasi/21849103/alfa-romeo-147-16-ts?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
234,https://www.polovniautomobili.com/auto-oglasi/21846260/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
235,https://www.polovniautomobili.com/auto-oglasi/21690968/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
236,https://www.polovniautomobili.com/auto-oglasi/21849375/alfa-romeo-156-19-jtd-regist?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
237,https://www.polovniautomobili.com/auto-oglasi/21857348/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
238,https://www.polovniautomobili.com/auto-oglasi/21840723/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
239,https://www.polovniautomobili.com/auto-oglasi/20311694/alfa-romeo-147-19-jtd?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
240,https://www.polovniautomobili.com/auto-oglasi/21839720/alfa-romeo-147-alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
241,https://www.polovniautomobili.com/auto-oglasi/21839475/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
242,https://www.polovniautomobili.com/auto-oglasi/21838897/alfa-romeo-145-alfa-145-14?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
243,https://www.polovniautomobili.com/auto-oglasi/21838155/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
244,https://www.polovniautomobili.com/auto-oglasi/21837374/alfa-romeo-146-citaj?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
245,https://www.polovniautomobili.com/auto-oglasi/21836367/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
246,https://www.polovniautomobili.com/auto-oglasi/21835548/alfa-romeo-145?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
247,https://www.polovniautomobili.com/auto-oglasi/21687218/alfa-romeo-147-putnicko-vozilo?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
248,https://www.polovniautomobili.com/auto-oglasi/21834807/alfa-romeo-147-19?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
249,https://www.polovniautomobili.com/auto-oglasi/21833260/alfa-romeo-156-19-jtd?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
250,https://www.polovniautomobili.com/auto-oglasi/21660558/alfa-romeo-147?attp=p1_pv0_pc1_pl1_plv0,,,,,,,,,,,
251,https://www.polovniautomobili.com/auto-oglasi/21783481/alfa-romeo-156?attp=p1_pv0_pc1_pl1_plv0,,,,,,,,,,,
252,https://www.polovniautomobili.com/auto-oglasi/21727517/alfa-romeo-156-19jtd-8v?attp=p1_pv0_pc1_pl1_plv0,,,,,,,,,,,
253,https://www.polovniautomobili.com/auto-oglasi/21561204/alfa-romeo-147-16?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
254,https://www.polovniautomobili.com/auto-oglasi/21852694/alfa-romeo-156-18?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
255,https://www.polovniautomobili.com/auto-oglasi/21556375/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
256,https://www.polovniautomobili.com/auto-oglasi/21850884/alfa-romeo-156-19?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
257,https://www.polovniautomobili.com/auto-oglasi/21849698/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
258,https://www.polovniautomobili.com/auto-oglasi/21849103/alfa-romeo-147-16-ts?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
259,https://www.polovniautomobili.com/auto-oglasi/21846260/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
260,https://www.polovniautomobili.com/auto-oglasi/21690968/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
261,https://www.polovniautomobili.com/auto-oglasi/21849375/alfa-romeo-156-19-jtd-regist?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
262,https://www.polovniautomobili.com/auto-oglasi/21857348/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
263,https://www.polovniautomobili.com/auto-oglasi/21840723/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
264,https://www.polovniautomobili.com/auto-oglasi/20311694/alfa-romeo-147-19-jtd?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
265,https://www.polovniautomobili.com/auto-oglasi/21839720/alfa-romeo-147-alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
266,https://www.polovniautomobili.com/auto-oglasi/21839475/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
267,https://www.polovniautomobili.com/auto-oglasi/21838897/alfa-romeo-145-alfa-145-14?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
268,https://www.polovniautomobili.com/auto-oglasi/21838155/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
269,https://www.polovniautomobili.com/auto-oglasi/21837374/alfa-romeo-146-citaj?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
270,https://www.polovniautomobili.com/auto-oglasi/21836367/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
271,https://www.polovniautomobili.com/auto-oglasi/21835548/alfa-romeo-145?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
272,https://www.polovniautomobili.com/auto-oglasi/21687218/alfa-romeo-147-putnicko-vozilo?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
273,https://www.polovniautomobili.com/auto-oglasi/21834807/alfa-romeo-147-19?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
274,https://www.polovniautomobili.com/auto-oglasi/21833260/alfa-romeo-156-19-jtd?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
275,https://www.polovniautomobili.com/auto-oglasi/21660558/alfa-romeo-147?attp=p1_pv0_pc1_pl1_plv0,,,,,,,,,,,
276,https://www.polovniautomobili.com/auto-oglasi/21783481/alfa-romeo-156?attp=p1_pv0_pc1_pl1_plv0,,,,,,,,,,,
277,https://www.polovniautomobili.com/auto-oglasi/21727517/alfa-romeo-156-19jtd-8v?attp=p1_pv0_pc1_pl1_plv0,,,,,,,,,,,
278,https://www.polovniautomobili.com/auto-oglasi/21561204/alfa-romeo-147-16?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
279,https://www.polovniautomobili.com/auto-oglasi/21852694/alfa-romeo-156-18?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
280,https://www.polovniautomobili.com/auto-oglasi/21556375/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
281,https://www.polovniautomobili.com/auto-oglasi/21850884/alfa-romeo-156-19?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
282,https://www.polovniautomobili.com/auto-oglasi/21849698/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
283,https://www.polovniautomobili.com/auto-oglasi/21849103/alfa-romeo-147-16-ts?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
284,https://www.polovniautomobili.com/auto-oglasi/21846260/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
285,https://www.polovniautomobili.com/auto-oglasi/21690968/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
286,https://www.polovniautomobili.com/auto-oglasi/21849375/alfa-romeo-156-19-jtd-regist?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
287,https://www.polovniautomobili.com/auto-oglasi/21857348/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
288,https://www.polovniautomobili.com/auto-oglasi/21840723/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
289,https://www.polovniautomobili.com/auto-oglasi/20311694/alfa-romeo-147-19-jtd?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
290,https://www.polovniautomobili.com/auto-oglasi/21839720/alfa-romeo-147-alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
291,https://www.polovniautomobili.com/auto-oglasi/21839475/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
292,https://www.polovniautomobili.com/auto-oglasi/21838897/alfa-romeo-145-alfa-145-14?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
293,https://www.polovniautomobili.com/auto-oglasi/21838155/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
294,https://www.polovniautomobili.com/auto-oglasi/21837374/alfa-romeo-146-citaj?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
295,https://www.polovniautomobili.com/auto-oglasi/21836367/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
296,https://www.polovniautomobili.com/auto-oglasi/21835548/alfa-romeo-145?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
297,https://www.polovniautomobili.com/auto-oglasi/21687218/alfa-romeo-147-putnicko-vozilo?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
298,https://www.polovniautomobili.com/auto-oglasi/21834807/alfa-romeo-147-19?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
299,https://www.polovniautomobili.com/auto-oglasi/21833260/alfa-romeo-156-19-jtd?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
300,https://www.polovniautomobili.com/auto-oglasi/21660558/alfa-romeo-147?attp=p1_pv0_pc1_pl1_plv0,,,,,,,,,,,
301,https://www.polovniautomobili.com/auto-oglasi/21783481/alfa-romeo-156?attp=p1_pv0_pc1_pl1_plv0,,,,,,,,,,,
302,https://www.polovniautomobili.com/auto-oglasi/21727517/alfa-romeo-156-19jtd-8v?attp=p1_pv0_pc1_pl1_plv0,,,,,,,,,,,
303,https://www.polovniautomobili.com/auto-oglasi/21561204/alfa-romeo-147-16?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
304,https://www.polovniautomobili.com/auto-oglasi/21852694/alfa-romeo-156-18?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
305,https://www.polovniautomobili.com/auto-oglasi/21556375/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
306,https://www.polovniautomobili.com/auto-oglasi/21850884/alfa-romeo-156-19?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
307,https://www.polovniautomobili.com/auto-oglasi/21849698/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
308,https://www.polovniautomobili.com/auto-oglasi/21849103/alfa-romeo-147-16-ts?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
309,https://www.polovniautomobili.com/auto-oglasi/21846260/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
310,https://www.polovniautomobili.com/auto-oglasi/21690968/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
311,https://www.polovniautomobili.com/auto-oglasi/21849375/alfa-romeo-156-19-jtd-regist?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
312,https://www.polovniautomobili.com/auto-oglasi/21857348/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
313,https://www.polovniautomobili.com/auto-oglasi/21840723/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
314,https://www.polovniautomobili.com/auto-oglasi/20311694/alfa-romeo-147-19-jtd?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
315,https://www.polovniautomobili.com/auto-oglasi/21839720/alfa-romeo-147-alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
316,https://www.polovniautomobili.com/auto-oglasi/21839475/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
317,https://www.polovniautomobili.com/auto-oglasi/21838897/alfa-romeo-145-alfa-145-14?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
318,https://www.polovniautomobili.com/auto-oglasi/21838155/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
319,https://www.polovniautomobili.com/auto-oglasi/21837374/alfa-romeo-146-citaj?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
320,https://www.polovniautomobili.com/auto-oglasi/21836367/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
321,https://www.polovniautomobili.com/auto-oglasi/21835548/alfa-romeo-145?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
322,https://www.polovniautomobili.com/auto-oglasi/21687218/alfa-romeo-147-putnicko-vozilo?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
323,https://www.polovniautomobili.com/auto-oglasi/21834807/alfa-romeo-147-19?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
324,https://www.polovniautomobili.com/auto-oglasi/21833260/alfa-romeo-156-19-jtd?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
325,https://www.polovniautomobili.com/auto-oglasi/21660558/alfa-romeo-147?attp=p1_pv0_pc1_pl1_plv0,,,,,,,,,,,
326,https://www.polovniautomobili.com/auto-oglasi/21783481/alfa-romeo-156?attp=p1_pv0_pc1_pl1_plv0,,,,,,,,,,,
327,https://www.polovniautomobili.com/auto-oglasi/21727517/alfa-romeo-156-19jtd-8v?attp=p1_pv0_pc1_pl1_plv0,,,,,,,,,,,
328,https://www.polovniautomobili.com/auto-oglasi/21561204/alfa-romeo-147-16?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
329,https://www.polovniautomobili.com/auto-oglasi/21852694/alfa-romeo-156-18?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
330,https://www.polovniautomobili.com/auto-oglasi/21556375/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
331,https://www.polovniautomobili.com/auto-oglasi/21850884/alfa-romeo-156-19?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
332,https://www.polovniautomobili.com/auto-oglasi/21849698/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
333,https://www.polovniautomobili.com/auto-oglasi/21849103/alfa-romeo-147-16-ts?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
334,https://www.polovniautomobili.com/auto-oglasi/21846260/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
335,https://www.polovniautomobili.com/auto-oglasi/21690968/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
336,https://www.polovniautomobili.com/auto-oglasi/21849375/alfa-romeo-156-19-jtd-regist?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
337,https://www.polovniautomobili.com/auto-oglasi/21857348/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
338,https://www.polovniautomobili.com/auto-oglasi/21840723/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
339,https://www.polovniautomobili.com/auto-oglasi/20311694/alfa-romeo-147-19-jtd?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
340,https://www.polovniautomobili.com/auto-oglasi/21839720/alfa-romeo-147-alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
341,https://www.polovniautomobili.com/auto-oglasi/21839475/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
342,https://www.polovniautomobili.com/auto-oglasi/21838897/alfa-romeo-145-alfa-145-14?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
343,https://www.polovniautomobili.com/auto-oglasi/21838155/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
344,https://www.polovniautomobili.com/auto-oglasi/21837374/alfa-romeo-146-citaj?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
345,https://www.polovniautomobili.com/auto-oglasi/21836367/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
346,https://www.polovniautomobili.com/auto-oglasi/21835548/alfa-romeo-145?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
347,https://www.polovniautomobili.com/auto-oglasi/21687218/alfa-romeo-147-putnicko-vozilo?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
348,https://www.polovniautomobili.com/auto-oglasi/21834807/alfa-romeo-147-19?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
349,https://www.polovniautomobili.com/auto-oglasi/21833260/alfa-romeo-156-19-jtd?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
350,https://www.polovniautomobili.com/auto-oglasi/21660558/alfa-romeo-147?attp=p1_pv0_pc1_pl1_plv0,,,,,,,,,,,
351,https://www.polovniautomobili.com/auto-oglasi/21783481/alfa-romeo-156?attp=p1_pv0_pc1_pl1_plv0,,,,,,,,,,,
352,https://www.polovniautomobili.com/auto-oglasi/21727517/alfa-romeo-156-19jtd-8v?attp=p1_pv0_pc1_pl1_plv0,,,,,,,,,,,
353,https://www.polovniautomobili.com/auto-oglasi/21561204/alfa-romeo-147-16?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
354,https://www.polovniautomobili.com/auto-oglasi/21852694/alfa-romeo-156-18?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
355,https://www.polovniautomobili.com/auto-oglasi/21556375/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
356,https://www.polovniautomobili.com/auto-oglasi/21850884/alfa-romeo-156-19?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
357,https://www.polovniautomobili.com/auto-oglasi/21849698/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
358,https://www.polovniautomobili.com/auto-oglasi/21849103/alfa-romeo-147-16-ts?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
359,https://www.polovniautomobili.com/auto-oglasi/21846260/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
360,https://www.polovniautomobili.com/auto-oglasi/21690968/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
361,https://www.polovniautomobili.com/auto-oglasi/21849375/alfa-romeo-156-19-jtd-regist?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
362,https://www.polovniautomobili.com/auto-oglasi/21857348/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
363,https://www.polovniautomobili.com/auto-oglasi/21840723/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
364,https://www.polovniautomobili.com/auto-oglasi/20311694/alfa-romeo-147-19-jtd?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
365,https://www.polovniautomobili.com/auto-oglasi/21839720/alfa-romeo-147-alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
366,https://www.polovniautomobili.com/auto-oglasi/21839475/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
367,https://www.polovniautomobili.com/auto-oglasi/21838897/alfa-romeo-145-alfa-145-14?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
368,https://www.polovniautomobili.com/auto-oglasi/21838155/alfa-romeo-156?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
369,https://www.polovniautomobili.com/auto-oglasi/21837374/alfa-romeo-146-citaj?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
370,https://www.polovniautomobili.com/auto-oglasi/21836367/alfa-romeo-147?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
371,https://www.polovniautomobili.com/auto-oglasi/21835548/alfa-romeo-145?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
372,https://www.polovniautomobili.com/auto-oglasi/21687218/alfa-romeo-147-putnicko-vozilo?attp=p0_pv0_pc0_pl1_plv0,,,,,,,,,,,
